"HolderAddress","Balance","PendingBalanceUpdate"
"0x6e48fe88ca3a52a7459e3643e26275b591a01584","0.09","No"
"0xbc07f994bd3d83cddd732bc50b57a810036ddf30","0.51","No"
"0x8688a84fcfd84d8f78020d0fc0b35987cc58911f","5","No"
"0x11e4857bb9993a50c685a79afad4e6f65d518dda","16.4238709640028","No"
"0x19ba331d6adfc46e829ea33fa2a24ee87d7a676d","0.325672946967009","No"
"0xf196bba501bd8b6bfbe230dd6db39a93c72cb4f8","1.00106790828753","No"
"0x22e86ab483084053562ce713e94431c29d1adb8b","4.04241660878975","No"
"0xe5a8654631b3729f73ca3503ba09a5d3e11b46da","428.374320099925","No"
"0x2bdd68c7a27c29d50ad3d120a5a5429f50fe9869","1","No"
"0xa616490eb77fada8370ee971926cc4aa92da9ff9","20","No"
"0x026cfe8238076c5500416ce21c6c3b3e00484494","0.644442115685208","No"
"0x1f803cc4fc6f21ce00f0c5f5932c9800045d25f0","375.686954855212","No"
"0x9cdc142d859819471242f61059853235783d5923","30.7455521051159","No"
"0x4bd047ca72fa05f0b89ad08fe5ba5ccdc07dffbf","100.408598184525","No"
"0x5333820655a9965180655ab551c6da33e49ad991","20.0078403679561","No"
"0x39336a270b92a64a68925fb8540e7b4adf218e0a","11.2608396821399","No"
"0x399bbde115cb626d8dafaf2e79a1373c96fc3dca","6.05157073365083","No"
"0x69d6b7d8c0bf9181f1d715c156b3e0f061f13ffa","19.9045071525999","No"
"0x6630a2af9f49c14c6bedeac703eb56316bd0e950","1.88874913272801","No"
"0xfd050fe674a57063572e555af113eb7b14817ef8","5.79997209643048","No"
"0xecbbc62189b18902e9abe7236edfa7964f7e3381","14.3033533481418","No"
"0x22aabd935aee16c653f9af38c470384e15e91d69","1","No"
"0xe11bfcbdd43745d4aa6f4f18e24ad24f4623af04","19.015470548655","No"
"0xdf0635793e91d4f8e7426dbd9ed08471186f428d","14.5892021803406","No"
"0x0528fe93a729efefc8d2612972622c63b4778372","874.604146878101","No"
"0xa38445311ccd04a54183cdd347e793f4d548df3f","17.0877081607344","No"
"0x7b928b28e493bc05b48c96b03b19332010c5c6e6","0.130326921788735","No"
"0x89499acfef5095812d514ba24003eaa9b9e24feb","17.8501387256739","No"
"0xfff2dcc0a9c7f917a97d5d2d04d7390bc9fd84ac","0.206697767144313","No"
"0x3c51b5435c99355447472d31644d91036336cbf2","0.96169714081328","No"
