"HolderAddress","Balance","PendingBalanceUpdate"
"0xd533ca259b330c7a88f74e000a3faea2d63b7972","2000015.1848984","No"
"0x989e1a3b344a43911e02ccc609d469fbc15ab1f1","3000000","No"
"0x646b68178e1c3194475b38f188105aba9cac8222","1.0000026459275","No"
"0x23fe8846b1795d8549282ded8c2ad9fedbf8ae96","22.9663149798241","No"
"0x37b9ed944318229a4d0b4190179cccffba18caf3","0.00482756899814334","No"
"0xc6f916ad6e360651bb95f8e67c1c28805745d084","0.504178868243005","No"
"0x02acdd4afe6242dc91034104811dfb2ecb0d8752","0.00482977553204652","No"
"0x369e1950614527c64f670da1a279c45602d4fab6","0.571084781027226","No"
"0x13cc14eac856e38caeb3ce0f572a6bfb020850cd","0.00981577954482909","No"
"0xdc28d9d983e60a998dcedaa3b1b7ebb78301ef41","0.624163186503279","No"
"0x4a03c4c2e101ac4612d89b79f61c9c5bdd51929d","0.626070222464557","No"
"0x9052b0ea28ce47cf51d4098247095a4e555c95d8","0.565185771610815","No"
"0x535f03cd6a8c79a17b9322274f655cd7379cb270","0.611727832025737","No"
"0x22886a74a0fcf75d1b22df2eeafddd7a989c368d","0.491670688021334","No"
"0xaf106f8d4756490e7069027315f4886cc94a8f73","66007.9819475018","No"
"0x16b528a3d3e88456a9586ac06ecdbb9f1bf5bcf0","0.564277383718961","No"
"0x5d490e6182f5a744d41425b591d7d9fe7b44ff50","0.245801224430368","No"
"0x9778c47192e8875efb2da2f31081faae574f96e2","0.657139486703587","No"
"0x65fdaca7c773585a7f8718f0f06fb0974c52e52a","0.575255158423084","No"
"0xaa397ca08bbebc31717f8ab2cea35320c51568e6","0.589201576836408","No"
"0xc0f138845da42677c99d84bf44939f39e124d078","0.628630386833877","No"
"0x2ad6d354e3ab2a196b64964a788534fdf7932e2b","0.644083371657364","No"
"0xb2625af7898f3f3c03959e8c5a2da25740cf32da","0.663046249312266","No"
"0x16810235e0d73ce3e300b0a8b3f5b9e82f73db10","0.582057399165853","No"
"0xb845cb768f50b3af71b53ba9ab3c72162ccb094e","0.598662467494633","No"
"0x9a0d4120fc7ef4af198ee4c702a2ba88dba13906","0.205619297458218","No"
"0x9256fcf30310016bb677cf6517dc132e688e7876","2.2360049899682","No"
"0x8234915fe3b271acb26f37dd04e72cb2f7eb435c","0.624526628115521","No"
"0xf25a38a17d6b47d8f655a3b4b953d841c5ab5c56","0.612431831491872","No"
"0x5f919febce7c18e055e0e717874445e2ba1dc0a0","1023.58477643393","No"
